case_submitter_id,project_id,chromosome,genome_bin_1mb_start,genome_bin_1mb_end,mutation_count
TCGA-86-8279,TCGA-LUAD,chr9,33000000,33999999,1
TCGA-86-8279,TCGA-LUAD,chr9,93000000,93999999,1
TCGA-86-8279,TCGA-LUAD,chr9,123000000,123999999,1
TCGA-86-8279,TCGA-LUAD,chrX,1000000,1999999,1
TCGA-86-8279,TCGA-LUAD,chrX,3000000,3999999,1
TCGA-86-8279,TCGA-LUAD,chrX,74000000,74999999,1
TCGA-86-8279,TCGA-LUAD,chrX,128000000,128999999,1
TCGA-86-8279,TCGA-LUAD,chrX,129000000,129999999,1
TCGA-86-8279,TCGA-LUAD,chrX,132000000,132999999,1
TCGA-86-8279,TCGA-LUAD,chrX,139000000,139999999,1
TCGA-86-8279,TCGA-LUAD,chrX,149000000,149999999,1
TCGA-86-8279,TCGA-LUAD,chrX,153000000,153999999,1
TCGA-86-8279,TCGA-LUAD,chrX,154000000,154999999,1
TCGA-86-8672,TCGA-LUAD,chr1,16000000,16999999,1
TCGA-86-8672,TCGA-LUAD,chr1,20000000,20999999,1
TCGA-86-8672,TCGA-LUAD,chr1,43000000,43999999,1
TCGA-86-8672,TCGA-LUAD,chr1,109000000,109999999,1
TCGA-86-8672,TCGA-LUAD,chr1,114000000,114999999,1
TCGA-86-8672,TCGA-LUAD,chr1,120000000,120999999,1
TCGA-86-8672,TCGA-LUAD,chr1,157000000,157999999,1
TCGA-86-8672,TCGA-LUAD,chr1,200000000,200999999,1
TCGA-86-8672,TCGA-LUAD,chr1,216000000,216999999,1
TCGA-86-8672,TCGA-LUAD,chr1,232000000,232999999,1
TCGA-86-8672,TCGA-LUAD,chr1,237000000,237999999,2
TCGA-86-8672,TCGA-LUAD,chr1,247000000,247999999,1
TCGA-86-8672,TCGA-LUAD,chr10,1000000,1999999,1
TCGA-86-8672,TCGA-LUAD,chr10,37000000,37999999,2
TCGA-86-8672,TCGA-LUAD,chr10,46000000,46999999,1
TCGA-86-8672,TCGA-LUAD,chr10,48000000,48999999,1
TCGA-86-8672,TCGA-LUAD,chr10,49000000,49999999,2
TCGA-86-8672,TCGA-LUAD,chr10,68000000,68999999,1
TCGA-86-8672,TCGA-LUAD,chr10,71000000,71999999,1
TCGA-86-8672,TCGA-LUAD,chr10,72000000,72999999,1
TCGA-86-8672,TCGA-LUAD,chr10,90000000,90999999,1
TCGA-86-8672,TCGA-LUAD,chr10,105000000,105999999,1
TCGA-86-8672,TCGA-LUAD,chr10,106000000,106999999,1
TCGA-86-8672,TCGA-LUAD,chr10,132000000,132999999,1
TCGA-86-8672,TCGA-LUAD,chr11,0,999999,1
TCGA-86-8672,TCGA-LUAD,chr11,1000000,1999999,1
TCGA-86-8672,TCGA-LUAD,chr11,4000000,4999999,1
TCGA-86-8672,TCGA-LUAD,chr11,5000000,5999999,1
TCGA-86-8672,TCGA-LUAD,chr11,17000000,17999999,1
TCGA-86-8672,TCGA-LUAD,chr11,35000000,35999999,1
TCGA-86-8672,TCGA-LUAD,chr11,44000000,44999999,1
TCGA-86-8672,TCGA-LUAD,chr11,55000000,55999999,1
TCGA-86-8672,TCGA-LUAD,chr11,56000000,56999999,2
TCGA-86-8672,TCGA-LUAD,chr11,58000000,58999999,1
TCGA-86-8672,TCGA-LUAD,chr11,64000000,64999999,1
TCGA-86-8672,TCGA-LUAD,chr11,66000000,66999999,2
TCGA-86-8672,TCGA-LUAD,chr11,100000000,100999999,1
TCGA-86-8672,TCGA-LUAD,chr11,105000000,105999999,2
TCGA-86-8672,TCGA-LUAD,chr11,108000000,108999999,1
TCGA-86-8672,TCGA-LUAD,chr11,117000000,117999999,1
TCGA-86-8672,TCGA-LUAD,chr11,119000000,119999999,1
TCGA-86-8672,TCGA-LUAD,chr11,122000000,122999999,1
TCGA-86-8672,TCGA-LUAD,chr12,2000000,2999999,1
TCGA-86-8672,TCGA-LUAD,chr12,6000000,6999999,1
TCGA-86-8672,TCGA-LUAD,chr12,9000000,9999999,1
TCGA-86-8672,TCGA-LUAD,chr12,20000000,20999999,1
TCGA-86-8672,TCGA-LUAD,chr12,67000000,67999999,1
TCGA-86-8672,TCGA-LUAD,chr12,77000000,77999999,1
TCGA-86-8672,TCGA-LUAD,chr12,81000000,81999999,1
TCGA-86-8672,TCGA-LUAD,chr12,88000000,88999999,1
TCGA-86-8672,TCGA-LUAD,chr12,94000000,94999999,1
TCGA-86-8672,TCGA-LUAD,chr12,103000000,103999999,1
TCGA-86-8672,TCGA-LUAD,chr12,128000000,128999999,1
TCGA-86-8672,TCGA-LUAD,chr13,77000000,77999999,1
TCGA-86-8672,TCGA-LUAD,chr13,112000000,112999999,1
TCGA-86-8672,TCGA-LUAD,chr14,21000000,21999999,1
TCGA-86-8672,TCGA-LUAD,chr14,24000000,24999999,1
TCGA-86-8672,TCGA-LUAD,chr14,31000000,31999999,1
TCGA-86-8672,TCGA-LUAD,chr14,44000000,44999999,1
TCGA-86-8672,TCGA-LUAD,chr14,49000000,49999999,1
TCGA-86-8672,TCGA-LUAD,chr14,57000000,57999999,1
TCGA-86-8672,TCGA-LUAD,chr14,64000000,64999999,2
TCGA-86-8672,TCGA-LUAD,chr14,70000000,70999999,1
TCGA-86-8672,TCGA-LUAD,chr14,91000000,91999999,1
TCGA-86-8672,TCGA-LUAD,chr14,94000000,94999999,1
TCGA-86-8672,TCGA-LUAD,chr14,96000000,96999999,1
TCGA-86-8672,TCGA-LUAD,chr15,25000000,25999999,1
TCGA-86-8672,TCGA-LUAD,chr15,28000000,28999999,1
TCGA-86-8672,TCGA-LUAD,chr15,40000000,40999999,1
TCGA-86-8672,TCGA-LUAD,chr15,41000000,41999999,1
TCGA-86-8672,TCGA-LUAD,chr15,51000000,51999999,1
TCGA-86-8672,TCGA-LUAD,chr15,72000000,72999999,1
TCGA-86-8672,TCGA-LUAD,chr15,77000000,77999999,1
TCGA-86-8672,TCGA-LUAD,chr15,83000000,83999999,1
TCGA-86-8672,TCGA-LUAD,chr16,3000000,3999999,1
TCGA-86-8672,TCGA-LUAD,chr16,7000000,7999999,1
TCGA-86-8672,TCGA-LUAD,chr16,20000000,20999999,1
TCGA-86-8672,TCGA-LUAD,chr16,24000000,24999999,1
TCGA-86-8672,TCGA-LUAD,chr16,30000000,30999999,1
TCGA-86-8672,TCGA-LUAD,chr16,48000000,48999999,1
TCGA-86-8672,TCGA-LUAD,chr16,71000000,71999999,1
TCGA-86-8672,TCGA-LUAD,chr16,74000000,74999999,1
TCGA-86-8672,TCGA-LUAD,chr16,77000000,77999999,1
TCGA-86-8672,TCGA-LUAD,chr16,89000000,89999999,1
TCGA-86-8672,TCGA-LUAD,chr17,7000000,7999999,2
TCGA-86-8672,TCGA-LUAD,chr17,18000000,18999999,1
TCGA-86-8672,TCGA-LUAD,chr17,28000000,28999999,1
TCGA-86-8672,TCGA-LUAD,chr17,30000000,30999999,1
TCGA-86-8672,TCGA-LUAD,chr17,44000000,44999999,1
TCGA-86-8672,TCGA-LUAD,chr17,45000000,45999999,1
TCGA-86-8672,TCGA-LUAD,chr17,48000000,48999999,1
TCGA-86-8672,TCGA-LUAD,chr17,81000000,81999999,1
TCGA-86-8672,TCGA-LUAD,chr18,8000000,8999999,1
TCGA-86-8672,TCGA-LUAD,chr18,9000000,9999999,1
TCGA-86-8672,TCGA-LUAD,chr18,13000000,13999999,1
TCGA-86-8672,TCGA-LUAD,chr18,32000000,32999999,1
TCGA-86-8672,TCGA-LUAD,chr18,36000000,36999999,1
TCGA-86-8672,TCGA-LUAD,chr19,2000000,2999999,1
TCGA-86-8672,TCGA-LUAD,chr19,9000000,9999999,1
TCGA-86-8672,TCGA-LUAD,chr19,12000000,12999999,2
TCGA-86-8672,TCGA-LUAD,chr19,14000000,14999999,1
TCGA-86-8672,TCGA-LUAD,chr19,18000000,18999999,1
TCGA-86-8672,TCGA-LUAD,chr19,21000000,21999999,2
TCGA-86-8672,TCGA-LUAD,chr19,36000000,36999999,2
TCGA-86-8672,TCGA-LUAD,chr19,37000000,37999999,1
TCGA-86-8672,TCGA-LUAD,chr19,39000000,39999999,1
TCGA-86-8672,TCGA-LUAD,chr19,47000000,47999999,1
TCGA-86-8672,TCGA-LUAD,chr19,50000000,50999999,1
TCGA-86-8672,TCGA-LUAD,chr19,55000000,55999999,1
TCGA-86-8672,TCGA-LUAD,chr2,38000000,38999999,1
TCGA-86-8672,TCGA-LUAD,chr2,69000000,69999999,1
TCGA-86-8672,TCGA-LUAD,chr2,71000000,71999999,1
TCGA-86-8672,TCGA-LUAD,chr2,135000000,135999999,1
TCGA-86-8672,TCGA-LUAD,chr2,140000000,140999999,1
TCGA-86-8672,TCGA-LUAD,chr2,144000000,144999999,1
TCGA-86-8672,TCGA-LUAD,chr2,167000000,167999999,1
TCGA-86-8672,TCGA-LUAD,chr2,177000000,177999999,1
TCGA-86-8672,TCGA-LUAD,chr2,178000000,178999999,9
TCGA-86-8672,TCGA-LUAD,chr2,179000000,179999999,1
TCGA-86-8672,TCGA-LUAD,chr2,213000000,213999999,1
TCGA-86-8672,TCGA-LUAD,chr2,230000000,230999999,1
TCGA-86-8672,TCGA-LUAD,chr20,2000000,2999999,1
TCGA-86-8672,TCGA-LUAD,chr20,9000000,9999999,1
TCGA-86-8672,TCGA-LUAD,chr20,43000000,43999999,1
TCGA-86-8672,TCGA-LUAD,chr20,59000000,59999999,1
TCGA-86-8672,TCGA-LUAD,chr20,62000000,62999999,1
TCGA-86-8672,TCGA-LUAD,chr20,63000000,63999999,2
TCGA-86-8672,TCGA-LUAD,chr21,29000000,29999999,1
TCGA-86-8672,TCGA-LUAD,chr21,40000000,40999999,1
TCGA-86-8672,TCGA-LUAD,chr22,17000000,17999999,1
TCGA-86-8672,TCGA-LUAD,chr22,19000000,19999999,1
TCGA-86-8672,TCGA-LUAD,chr22,20000000,20999999,2
TCGA-86-8672,TCGA-LUAD,chr22,22000000,22999999,1
TCGA-86-8672,TCGA-LUAD,chr22,32000000,32999999,1
TCGA-86-8672,TCGA-LUAD,chr22,42000000,42999999,1
TCGA-86-8672,TCGA-LUAD,chr22,50000000,50999999,1
TCGA-86-8672,TCGA-LUAD,chr3,46000000,46999999,1
TCGA-86-8672,TCGA-LUAD,chr3,47000000,47999999,2
TCGA-86-8672,TCGA-LUAD,chr3,49000000,49999999,1
TCGA-86-8672,TCGA-LUAD,chr3,52000000,52999999,1
TCGA-86-8672,TCGA-LUAD,chr3,69000000,69999999,1
TCGA-86-8672,TCGA-LUAD,chr3,89000000,89999999,1
TCGA-86-8672,TCGA-LUAD,chr3,98000000,98999999,1
TCGA-86-8672,TCGA-LUAD,chr3,149000000,149999999,1
TCGA-86-8672,TCGA-LUAD,chr3,158000000,158999999,1
TCGA-86-8672,TCGA-LUAD,chr3,159000000,159999999,1
TCGA-86-8672,TCGA-LUAD,chr3,161000000,161999999,1
TCGA-86-8672,TCGA-LUAD,chr3,167000000,167999999,1
TCGA-86-8672,TCGA-LUAD,chr3,183000000,183999999,1
TCGA-86-8672,TCGA-LUAD,chr3,184000000,184999999,1
TCGA-86-8672,TCGA-LUAD,chr3,190000000,190999999,1
TCGA-86-8672,TCGA-LUAD,chr4,2000000,2999999,1
TCGA-86-8672,TCGA-LUAD,chr4,76000000,76999999,1
TCGA-86-8672,TCGA-LUAD,chr4,106000000,106999999,1
TCGA-86-8672,TCGA-LUAD,chr4,109000000,109999999,1
TCGA-86-8672,TCGA-LUAD,chr4,145000000,145999999,1
TCGA-86-8672,TCGA-LUAD,chr4,153000000,153999999,1
TCGA-86-8672,TCGA-LUAD,chr4,154000000,154999999,1
TCGA-86-8672,TCGA-LUAD,chr4,161000000,161999999,1
TCGA-86-8672,TCGA-LUAD,chr4,183000000,183999999,1
TCGA-86-8672,TCGA-LUAD,chr5,11000000,11999999,1
TCGA-86-8672,TCGA-LUAD,chr5,24000000,24999999,1
TCGA-86-8672,TCGA-LUAD,chr5,35000000,35999999,2
TCGA-86-8672,TCGA-LUAD,chr5,37000000,37999999,1
TCGA-86-8672,TCGA-LUAD,chr5,67000000,67999999,1
TCGA-86-8672,TCGA-LUAD,chr5,128000000,128999999,1
TCGA-86-8672,TCGA-LUAD,chr5,134000000,134999999,1
TCGA-86-8672,TCGA-LUAD,chr5,135000000,135999999,1
TCGA-86-8672,TCGA-LUAD,chr5,140000000,140999999,1
TCGA-86-8672,TCGA-LUAD,chr6,29000000,29999999,2
TCGA-86-8672,TCGA-LUAD,chr6,43000000,43999999,1
TCGA-86-8672,TCGA-LUAD,chr6,50000000,50999999,1
TCGA-86-8672,TCGA-LUAD,chr6,100000000,100999999,1
TCGA-86-8672,TCGA-LUAD,chr6,116000000,116999999,1
TCGA-86-8672,TCGA-LUAD,chr6,129000000,129999999,1
TCGA-86-8672,TCGA-LUAD,chr6,132000000,132999999,1
TCGA-86-8672,TCGA-LUAD,chr6,136000000,136999999,1
TCGA-86-8672,TCGA-LUAD,chr6,138000000,138999999,1
TCGA-86-8672,TCGA-LUAD,chr6,144000000,144999999,1
TCGA-86-8672,TCGA-LUAD,chr6,152000000,152999999,4
TCGA-86-8672,TCGA-LUAD,chr6,165000000,165999999,1
TCGA-86-8672,TCGA-LUAD,chr7,5000000,5999999,1
TCGA-86-8672,TCGA-LUAD,chr7,51000000,51999999,1
TCGA-86-8672,TCGA-LUAD,chr7,66000000,66999999,1
TCGA-86-8672,TCGA-LUAD,chr7,76000000,76999999,1
TCGA-86-8672,TCGA-LUAD,chr7,82000000,82999999,1
TCGA-86-8672,TCGA-LUAD,chr7,86000000,86999999,1
TCGA-86-8672,TCGA-LUAD,chr7,90000000,90999999,1
TCGA-86-8672,TCGA-LUAD,chr7,100000000,100999999,2
TCGA-86-8672,TCGA-LUAD,chr7,121000000,121999999,1
TCGA-86-8672,TCGA-LUAD,chr7,142000000,142999999,2
TCGA-86-8672,TCGA-LUAD,chr7,143000000,143999999,1
TCGA-86-8672,TCGA-LUAD,chr7,147000000,147999999,1
TCGA-86-8672,TCGA-LUAD,chr8,24000000,24999999,1
TCGA-86-8672,TCGA-LUAD,chr8,30000000,30999999,1
TCGA-86-8672,TCGA-LUAD,chr8,58000000,58999999,1
TCGA-86-8672,TCGA-LUAD,chr8,85000000,85999999,1
TCGA-86-8672,TCGA-LUAD,chr8,90000000,90999999,1
TCGA-86-8672,TCGA-LUAD,chr8,109000000,109999999,2
TCGA-86-8672,TCGA-LUAD,chr8,120000000,120999999,1
TCGA-86-8672,TCGA-LUAD,chr8,132000000,132999999,1
TCGA-86-8672,TCGA-LUAD,chr8,138000000,138999999,1
TCGA-86-8672,TCGA-LUAD,chr9,2000000,2999999,1
TCGA-86-8672,TCGA-LUAD,chr9,21000000,21999999,1
TCGA-86-8672,TCGA-LUAD,chr9,35000000,35999999,1
TCGA-86-8672,TCGA-LUAD,chr9,39000000,39999999,1
TCGA-86-8672,TCGA-LUAD,chr9,65000000,65999999,1
TCGA-86-8672,TCGA-LUAD,chr9,74000000,74999999,1
TCGA-86-8672,TCGA-LUAD,chr9,87000000,87999999,1
TCGA-86-8672,TCGA-LUAD,chr9,101000000,101999999,1
TCGA-86-8672,TCGA-LUAD,chr9,107000000,107999999,1
TCGA-86-8672,TCGA-LUAD,chr9,114000000,114999999,2
TCGA-86-8672,TCGA-LUAD,chr9,116000000,116999999,1
TCGA-86-8672,TCGA-LUAD,chr9,117000000,117999999,1
TCGA-86-8672,TCGA-LUAD,chr9,120000000,120999999,1
TCGA-86-8672,TCGA-LUAD,chr9,128000000,128999999,1
TCGA-86-8672,TCGA-LUAD,chr9,132000000,132999999,1
TCGA-86-8672,TCGA-LUAD,chr9,136000000,136999999,3
TCGA-86-8672,TCGA-LUAD,chrX,3000000,3999999,1
TCGA-86-8672,TCGA-LUAD,chrX,9000000,9999999,1
TCGA-86-8672,TCGA-LUAD,chrX,37000000,37999999,1
TCGA-86-8672,TCGA-LUAD,chrX,44000000,44999999,1
TCGA-86-8672,TCGA-LUAD,chrX,48000000,48999999,1
TCGA-86-8672,TCGA-LUAD,chrX,50000000,50999999,1
TCGA-86-8672,TCGA-LUAD,chrX,70000000,70999999,1
TCGA-86-8672,TCGA-LUAD,chrX,73000000,73999999,1
TCGA-86-8672,TCGA-LUAD,chrX,86000000,86999999,1
TCGA-86-8672,TCGA-LUAD,chrX,107000000,107999999,1
TCGA-86-8672,TCGA-LUAD,chrX,129000000,129999999,1
TCGA-86-8672,TCGA-LUAD,chrX,133000000,133999999,1
TCGA-86-8672,TCGA-LUAD,chrX,140000000,140999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,6000000,6999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,9000000,9999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,13000000,13999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,15000000,15999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,17000000,17999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,18000000,18999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,19000000,19999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,20000000,20999999,2
TCGA-L3-A524,TCGA-LUSC,chr1,21000000,21999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,22000000,22999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,26000000,26999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,28000000,28999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,33000000,33999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,35000000,35999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,36000000,36999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,41000000,41999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,42000000,42999999,2
TCGA-L3-A524,TCGA-LUSC,chr1,43000000,43999999,4
TCGA-L3-A524,TCGA-LUSC,chr1,44000000,44999999,2
TCGA-L3-A524,TCGA-LUSC,chr1,46000000,46999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,48000000,48999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,52000000,52999999,2
TCGA-L3-A524,TCGA-LUSC,chr1,54000000,54999999,3
TCGA-L3-A524,TCGA-LUSC,chr1,59000000,59999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,64000000,64999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,67000000,67999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,70000000,70999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,74000000,74999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,77000000,77999999,2
TCGA-L3-A524,TCGA-LUSC,chr1,78000000,78999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,85000000,85999999,2
TCGA-L3-A524,TCGA-LUSC,chr1,86000000,86999999,3
TCGA-L3-A524,TCGA-LUSC,chr1,94000000,94999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,96000000,96999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,99000000,99999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,101000000,101999999,3
TCGA-L3-A524,TCGA-LUSC,chr1,102000000,102999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,103000000,103999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,109000000,109999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,111000000,111999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,113000000,113999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,118000000,118999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,120000000,120999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,145000000,145999999,2
TCGA-L3-A524,TCGA-LUSC,chr1,147000000,147999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,149000000,149999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,150000000,150999999,2
TCGA-L3-A524,TCGA-LUSC,chr1,152000000,152999999,2
TCGA-L3-A524,TCGA-LUSC,chr1,153000000,153999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,154000000,154999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,155000000,155999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,156000000,156999999,2
TCGA-L3-A524,TCGA-LUSC,chr1,157000000,157999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,158000000,158999999,2
TCGA-L3-A524,TCGA-LUSC,chr1,160000000,160999999,4
TCGA-L3-A524,TCGA-LUSC,chr1,161000000,161999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,163000000,163999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,167000000,167999999,2
TCGA-L3-A524,TCGA-LUSC,chr1,169000000,169999999,4
TCGA-L3-A524,TCGA-LUSC,chr1,171000000,171999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,173000000,173999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,176000000,176999999,2
TCGA-L3-A524,TCGA-LUSC,chr1,179000000,179999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,183000000,183999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,184000000,184999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,186000000,186999999,2
TCGA-L3-A524,TCGA-LUSC,chr1,192000000,192999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,193000000,193999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,196000000,196999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,197000000,197999999,3
TCGA-L3-A524,TCGA-LUSC,chr1,202000000,202999999,7
TCGA-L3-A524,TCGA-LUSC,chr1,206000000,206999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,211000000,211999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,214000000,214999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,216000000,216999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,218000000,218999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,222000000,222999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,228000000,228999999,2
TCGA-L3-A524,TCGA-LUSC,chr1,232000000,232999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,235000000,235999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,240000000,240999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,241000000,241999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,243000000,243999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,244000000,244999999,1
TCGA-L3-A524,TCGA-LUSC,chr1,247000000,247999999,3
TCGA-L3-A524,TCGA-LUSC,chr1,248000000,248999999,5
TCGA-L3-A524,TCGA-LUSC,chr10,4000000,4999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,7000000,7999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,11000000,11999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,17000000,17999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,18000000,18999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,22000000,22999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,24000000,24999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,37000000,37999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,43000000,43999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,45000000,45999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,48000000,48999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,53000000,53999999,2
TCGA-L3-A524,TCGA-LUSC,chr10,54000000,54999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,60000000,60999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,63000000,63999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,68000000,68999999,3
TCGA-L3-A524,TCGA-LUSC,chr10,70000000,70999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,79000000,79999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,86000000,86999999,2
TCGA-L3-A524,TCGA-LUSC,chr10,93000000,93999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,97000000,97999999,3
TCGA-L3-A524,TCGA-LUSC,chr10,99000000,99999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,102000000,102999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,103000000,103999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,104000000,104999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,106000000,106999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,110000000,110999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,115000000,115999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,116000000,116999999,2
TCGA-L3-A524,TCGA-LUSC,chr10,117000000,117999999,1
TCGA-L3-A524,TCGA-LUSC,chr10,122000000,122999999,2
TCGA-L3-A524,TCGA-LUSC,chr10,125000000,125999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,3000000,3999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,5000000,5999999,4
TCGA-L3-A524,TCGA-LUSC,chr11,6000000,6999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,7000000,7999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,9000000,9999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,11000000,11999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,14000000,14999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,18000000,18999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,20000000,20999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,27000000,27999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,36000000,36999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,40000000,40999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,55000000,55999999,5
TCGA-L3-A524,TCGA-LUSC,chr11,56000000,56999999,5
TCGA-L3-A524,TCGA-LUSC,chr11,58000000,58999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,59000000,59999999,2
TCGA-L3-A524,TCGA-LUSC,chr11,60000000,60999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,61000000,61999999,2
TCGA-L3-A524,TCGA-LUSC,chr11,63000000,63999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,64000000,64999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,65000000,65999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,68000000,68999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,72000000,72999999,2
TCGA-L3-A524,TCGA-LUSC,chr11,74000000,74999999,2
TCGA-L3-A524,TCGA-LUSC,chr11,76000000,76999999,2
TCGA-L3-A524,TCGA-LUSC,chr11,78000000,78999999,3
TCGA-L3-A524,TCGA-LUSC,chr11,83000000,83999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,87000000,87999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,89000000,89999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,92000000,92999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,95000000,95999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,111000000,111999999,2
TCGA-L3-A524,TCGA-LUSC,chr11,112000000,112999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,118000000,118999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,124000000,124999999,3
TCGA-L3-A524,TCGA-LUSC,chr11,125000000,125999999,1
TCGA-L3-A524,TCGA-LUSC,chr11,129000000,129999999,1
TCGA-L3-A524,TCGA-LUSC,chr12,0,999999,4
TCGA-L3-A524,TCGA-LUSC,chr12,1000000,1999999,1
TCGA-L3-A524,TCGA-LUSC,chr12,2000000,2999999,2
TCGA-L3-A524,TCGA-LUSC,chr12,4000000,4999999,2
TCGA-L3-A524,TCGA-LUSC,chr12,7000000,7999999,2
TCGA-L3-A524,TCGA-LUSC,chr12,14000000,14999999,1
